Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
3312	-92.00755	-125.78	33.77246	0.00230393	0.00881021	0.000715016	0.00354753	0.00582314	0.00650775	0.0572105	0.0586838	0.00734507	0.0330917	0.00389592	0.0210913	0.0138237	0.0293315	0.028306	0.0668168	0.00382024	0.0219286	0.0365945	0.0252166	0.0189807	0.0140478	0.00719787	0.0365038	0.0482452	0.0136231	0.0385789	0.00909933	0.0226242	0.339478	0.590439	0.84842	1.17866	1.69365	2.9457	0.7811655	0.00357884	0.0136855	0.00111068	0.0055106	0.00904544	0.0101089	0.0888686	0.0911573	0.0114096	0.0514034	0.00605178	0.0327625	0.0214733	0.0455624	0.0439695	0.103791	0.00593422	0.0340631	0.0568445	0.0391705	0.0294839	0.0218213	0.0111809	0.0567036	0.0749423	0.0211616	0.059927	0.0141346	0.0351436	0.444523	0.555477	0.4445232	0.6437646
3348	-96.64458	-130.0266	33.38201	0.00167056	0.0620246	0.073984	0.0360513	0.100981	0.00520607	0.0947446	0.0989356	0.0326287	0.0103205	0.00456285	0.000442122	0.00576504	0.0518368	0.128322	0.154214	0.119671	0.0727294	0.0503273	0.0295606	0.200121	0.0710585	0.0210838	0.0707443	0.0387653	0.0276064	0.054494	0.0155647	0.0440717	0.917964	0.959113	0.98706	1.01311	1.04263	1.08937	0.06189295	0.000995869	0.0369747	0.044104	0.0214912	0.0601979	0.00310349	0.0564801	0.0589785	0.0194509	0.00615235	0.00272005	0.000263562	0.00343671	0.0309014	0.0764963	0.0919316	0.0713392	0.0433562	0.0300016	0.017622	0.119298	0.0423601	0.0125687	0.0421728	0.0231091	0.016457	0.0324855	0.00927856	0.0262724	0.203512	0.796488	0.2035123	1.677487
3384	-89.27749	-123.035	33.75754	0.0196848	0.000872116	0.00838808	0.00152068	0.00751369	0.00026587	0.0353025	0.1514	0.00307989	0.0105069	0.00730357	0.0148522	0.00670684	0.0111251	0.0234452	0.0379823	0.017594	0.0118116	0.0297797	0.0324452	0.0126259	0.00606028	0.0372239	0.0229084	0.00010894	0.0304637	0.00729348	0.0251787	0.00712778	0.322102	0.575503	0.841665	1.18812	1.73761	3.1046	0.8191543	0.0339059	0.00150217	0.014448	0.00261928	0.0129419	0.000457946	0.0608065	0.260778	0.00530492	0.0180975	0.01258	0.0255821	0.0115521	0.0191623	0.0403829	0.0654222	0.0303047	0.0203448	0.0512938	0.055885	0.0217474	0.0104385	0.064116	0.0394583	0.000187643	0.0524719	0.0125626	0.0433688	0.0122772	0.25856	0.74144	0.2585597	0.5805714
3420	-87.51031	-120.1079	32.59757	0.00745367	0.00353662	0.00695723	0.000675613	0.00126014	0.00175882	0.0212416	0.0140886	0.00138071	0.00676371	0.00405706	0.00259677	0.00306724	0.0120037	0.00614454	0.0100673	0.00189537	0.0105678	0.00204922	0.0128667	0.00240312	0.000669284	0.00194543	0.00531873	0.00561266	0.0177341	0.00501786	0.00544387	0.00324959	0.109182	0.33955	0.713922	1.40071	2.94507	9.15902	1.601409	0.0419152	0.019888	0.0391235	0.00379927	0.00708631	0.0098906	0.119451	0.0792264	0.00776435	0.0380353	0.0228146	0.0146028	0.0172485	0.067502	0.0345534	0.056613	0.0106585	0.0594275	0.0115236	0.0723553	0.0135138	0.00376368	0.01094	0.0299095	0.0315624	0.0997267	0.0282176	0.0306132	0.0182739	0.235178	0.764822	0.2351782	0.1778272
3456	-95.57995	-129.1454	33.56549	0.0118164	0.0122597	0.00557565	0.00500295	0.00863044	0.00929934	0.0104188	0.00931447	0.00115412	0.0143183	0.00302061	0.00179714	0.00268964	0.00198118	0.0508153	0.0404435	0.00586178	0.0728909	0.00863322	0.0159665	0.00944517	0.0349663	0.034875	0.00582101	0.027954	0.0260732	0.0213596	0.00150291	0.0181141	0.243543	0.502148	0.806613	1.23975	1.99145	4.10605	1.021306	0.0250346	0.0259739	0.0118128	0.0105994	0.0182848	0.0197019	0.0220738	0.019734	0.00244517	0.0303354	0.00639958	0.00380749	0.00569839	0.00419741	0.107659	0.0856852	0.012419	0.15443	0.0182907	0.0338272	0.0200109	0.0740809	0.0738875	0.0123326	0.0592244	0.0552396	0.0452532	0.00318412	0.0383771	0.440822	0.559178	0.440822	0.4720012
3492	-89.35661	-122.9664	33.60979	0.021081	0.0011018	0.00149356	0.0243571	0.00588191	0.00374436	0.0449545	0.0248189	0.00257055	0.0115705	0.0230391	0.0506009	0.00660078	0.0703763	0.0875627	0.12489	0.0434778	0.067516	0.00532909	0.020103	0.00745952	0.0410367	0.0783143	0.0573072	0.0120325	0.0767865	8.14143e-05	0.0509637	0.046619	0.401384	0.640701	0.870322	1.149	1.56079	2.49138	0.6600435	0.0208379	0.00108909	0.00147633	0.0240761	0.00581406	0.00370116	0.0444359	0.0245326	0.00254089	0.011437	0.0227734	0.0500172	0.00652463	0.0695644	0.0865526	0.123449	0.0429763	0.0667372	0.00526761	0.019871	0.00737347	0.0405633	0.0774109	0.0566461	0.0118937	0.0759006	8.04751e-05	0.0503758	0.0460813	0.507942	0.492058	0.5079417	1.011671
3528	-95.37783	-129.0623	33.68447	0.0631012	0.00840664	0.082813	0.028395	0.00116076	0.0421798	0.0218428	0.0379022	0.0149529	0.0395771	0.107656	0.0122201	0.0992727	0.0498277	0.00678789	0.0561302	0.0433393	0.0336553	0.0200589	0.0504709	0.000191246	0.0270379	0.00422386	0.039259	0.0129202	0.0208949	9.17499e-06	0.0743737	0.108556	0.511665	0.721227	0.903069	1.10733	1.38653	1.9544	0.4845173	0.0569908	0.00759259	0.0747939	0.0256454	0.00104836	0.0380953	0.0197276	0.034232	0.013505	0.0357447	0.097231	0.0110367	0.0896597	0.0450026	0.00613059	0.0506949	0.0391426	0.0303963	0.0181165	0.0455836	0.000172727	0.0244197	0.00381485	0.0354574	0.0116691	0.0188716	8.28653e-06	0.0671718	0.0980444	0.307338	0.692662	0.3073377	1.107217
3564	-94.02265	-127.2423	33.21964	0.00442934	0.0539536	0.0859644	0.00363863	0.0133305	0.0339082	0.0760389	0.0967145	0.05999	0.0498897	0.0792839	0.022999	0.102439	0.0709605	0.0661047	0.183411	0.0183728	0.0308597	0.0290511	0.0969363	0.00121048	0.00269905	0.00980938	0.0297304	0.0448937	0.0747248	1.19794e-06	0.0527207	0.067311	0.488131	0.704853	0.896622	1.1153	1.41874	2.04863	0.5185649	0.00303093	0.0369197	0.0588242	0.00248986	0.0091219	0.0232029	0.0520324	0.0661804	0.0410503	0.0341388	0.0542529	0.0157379	0.0700978	0.0485573	0.0452346	0.125506	0.0125722	0.0211169	0.0198793	0.0663321	0.000828315	0.00184692	0.00671243	0.0203441	0.0307202	0.0511331	8.19733e-07	0.036076	0.04606	0.315654	0.684346	0.3156542	1.461377
3600	-92.76679	-126.8853	34.11855	0.043085	0.0248277	0.0395328	0.00142166	0.0284873	0.00212565	0.0385177	0.0281418	0.0125538	0.0735674	0.0349927	0.00674176	0.022048	0.0619922	0.0447683	0.0743397	0.0423678	0.00484608	0.0732873	0.00949494	0.0397967	0.0627359	0.0141044	0.0372932	0.02539	0.0227438	8.29354e-05	0.0133261	0.0172448	0.7001	0.840397	0.947197	1.05575	1.18991	1.42837	0.2577969	0.0478798	0.0275907	0.0439323	0.00157987	0.0316576	0.0023622	0.0428042	0.0312737	0.0139508	0.0817545	0.038887	0.00749203	0.0245017	0.0688912	0.0497504	0.0826128	0.0470827	0.00538539	0.0814432	0.0105516	0.0442255	0.0697175	0.0156741	0.0414435	0.0282156	0.0252749	9.2165e-05	0.0148091	0.019164	0.226947	0.773053	0.2269472	0.8998575
3636	-87.1637	-121.254	34.09032	0.0115733	0.0382816	0.00948541	0.000434301	0.0194559	0.0183755	0.02544	0.0981876	6.40201e-05	0.0361919	0.00201418	0.0605487	0.0413356	0.0172769	0.0707703	0.0712405	0.0492557	0.0425055	0.0818397	0.0513222	0.0230115	0.0260431	0.00517119	0.0475683	0.0128798	0.00167463	0.0213815	0.00312637	0.00504898	0.666462	0.820455	0.940127	1.06369	1.21884	1.50046	0.2934017	0.0129818	0.0429404	0.0106398	0.000487156	0.0218236	0.0206118	0.028536	0.110137	7.18113e-05	0.0405965	0.0022593	0.0679174	0.0463662	0.0193795	0.079383	0.0799104	0.0552501	0.0476784	0.0917996	0.0575681	0.025812	0.0292125	0.00580053	0.0533574	0.0144473	0.00187843	0.0239837	0.00350685	0.00566344	0.33976	0.66024	0.3397597	0.8915041
3672	-92.19414	-125.7625	33.56836	0.031658	0.0178164	0.0259772	0.00244786	0.0104785	0.00355371	0.0108935	0.0399398	0.000195089	0.00325927	0.0123385	0.0212581	0.00622012	0.0169487	0.0131457	0.0677137	0.00222563	0.0252132	0.0794624	0.0199775	0.00448294	0.0285974	0.00810647	0.0388526	0.0273585	0.000564918	0.0200835	0.00501931	0.0179011	0.246345	0.504957	0.808018	1.2376	1.98037	4.05934	1.013035	0.0563621	0.0317192	0.0462484	0.00435804	0.0186553	0.00632683	0.0193941	0.0711066	0.000347325	0.00580263	0.0219668	0.0378466	0.0110739	0.0301745	0.0234039	0.120554	0.00396239	0.0448882	0.14147	0.0355668	0.00798117	0.0509132	0.0144323	0.0691709	0.0487075	0.00100575	0.0357554	0.0089361	0.0318702	0.18404	0.81596	0.1840399	0.5616896
3708	-90.49701	-123.7855	33.28846	0.00919002	0.00715369	0.00588577	0.00281727	0.025052	0.0452554	0.0184153	0.0596682	0.00618356	0.0270488	0.00874219	0.00160028	0.0163984	0.0218946	0.0336157	0.0547793	0.00926685	0.0264873	0.0310952	0.0244634	0.00859484	0.005776	0.00765553	0.0197958	0.0145807	0.0433144	0.0143994	0.0236087	0.031809	0.170118	0.421537	0.763757	1.30932	2.37227	5.87827	1.280744	0.0152015	0.0118331	0.00973583	0.00466012	0.0414393	0.0748583	0.0304612	0.098699	0.0102284	0.0447422	0.0144607	0.00264707	0.027125	0.0362165	0.0556047	0.0906122	0.0153286	0.0438134	0.0514355	0.0404657	0.014217	0.00955425	0.0126632	0.0327448	0.0241184	0.0716476	0.0238184	0.0390518	0.0526162	0.49924	0.50076	0.49924	0.6045474
3744	-92.45071	-126.3324	33.88165	0.0242699	0.00555293	0.00196862	0.00383873	0.0359747	0.0188158	0.0195514	0.0191333	0.00506962	0.0039064	0.00431013	0.00150765	0.00162657	0.0100051	0.0157016	0.0751158	0.00290209	0.0117246	0.0294342	0.00536142	0.00124686	0.0234532	0.0103926	0.00607799	0.00562598	0.00390151	0.0158227	0.00311717	0.0173086	0.393695	0.634685	0.867764	1.15239	1.57558	2.54004	0.6740301	0.0634147	0.0145092	0.00514381	0.0100302	0.093998	0.0491637	0.0510858	0.0499934	0.0132464	0.010207	0.0112619	0.00393932	0.00425005	0.0261423	0.0410267	0.19627	0.00758286	0.0306351	0.0769085	0.0140088	0.00325792	0.0612809	0.0271548	0.0158811	0.0147001	0.0101942	0.0413431	0.00814484	0.0452255	0.349388	0.650612	0.349388	0.3827171
3780	-88.80546	-122.313	33.50756	0.0642718	0.0105209	0.00375012	0.00779234	0.079637	0.0228712	0.0108448	0.155901	0.0205917	0.058683	0.019706	0.0210142	0.00030606	0.0592976	0.069125	0.176313	0.0078738	0.0486206	0.0497587	0.0291434	0.0542889	0.0991994	0.0179093	0.0325108	0.0234259	0.0204849	0.00304806	0.028744	0.0210455	0.475988	0.696246	0.893192	1.11958	1.43627	2.10089	0.5367798	0.0528256	0.00864723	0.00308226	0.0064046	0.0654544	0.0187981	0.00891341	0.128137	0.0169245	0.0482321	0.0161965	0.0172717	0.000251553	0.0487373	0.0568145	0.144913	0.00647155	0.0399617	0.0408971	0.0239533	0.0446206	0.0815329	0.0147198	0.026721	0.019254	0.0168367	0.00250523	0.0236249	0.0172975	0.432579	0.567421	0.4325788	1.216679
3816	-85.0279	-118.7365	33.70861	0.0127671	0.00423133	0.00464133	0.00313144	0.0245262	0.0161459	0.0236237	0.108128	0.000882494	0.0435925	0.0636666	0.0176792	0.00508813	0.0126984	0.0303711	0.0863229	0.0149358	0.0270039	0.0265398	0.0610507	0.00784512	0.0244322	0.00344612	0.0194244	0.00414532	0.00894485	0.00935184	0.0142719	0.0335435	0.326646	0.579447	0.84346	1.18559	1.72578	3.06142	0.8090269	0.0179205	0.00593928	0.00651477	0.00439543	0.034426	0.0226631	0.0331592	0.151773	0.00123871	0.0611883	0.0893652	0.0248153	0.00714192	0.017824	0.0426301	0.121167	0.0209645	0.0379038	0.0372524	0.0856934	0.0110118	0.0342941	0.00483713	0.027265	0.00581855	0.0125554	0.0131266	0.0200327	0.047083	0.371137	0.628863	0.3711371	0.7124317
3852	-100.6949	-133.9139	33.21902	0.01922	0.0018226	0.0153944	0.0265744	0.0604365	0.0596324	0.0174307	0.0384035	0.0774975	0.0709391	0.0228492	0.00453466	0.0289869	0.0496093	0.0433069	0.0785256	0.0219796	0.0285064	0.0208981	0.0749883	0.0281596	0.0464859	0.0111966	0.00800568	0.0117578	0.0324242	0.0315453	0.0146319	0.047257	0.22783	0.486077	0.798469	1.2524	2.05729	4.38924	1.069531	0.0193555	0.00183545	0.0155029	0.0267617	0.0608625	0.0600527	0.0175536	0.0386743	0.0780438	0.0714392	0.0230103	0.00456663	0.0291912	0.049959	0.0436122	0.0790792	0.0221345	0.0287073	0.0210454	0.0755169	0.0283581	0.0468136	0.0112756	0.00806211	0.0118407	0.0326527	0.0317676	0.014735	0.0475901	0.312791	0.687209	0.3127908	0.9930002
3888	-91.48457	-125.2273	33.74269	0.00659548	0.014656	0.0043292	0.00640544	0.0160546	0.0069445	0.0293535	0.0969343	0.0110088	0.00969173	0.0312494	0.00250288	0.0216644	0.0114131	0.0216513	0.0359304	0.0284571	0.00864489	0.0193577	0.0113979	0.00189126	0.0333425	0.0213259	0.0623645	0.000472849	0.0634399	0.00650982	0.00897194	0.00468174	0.317761	0.571707	0.839929	1.19058	1.74915	3.14702	0.8289657	0.0110432	0.0245395	0.00724864	0.010725	0.0268812	0.0116276	0.0491484	0.162303	0.0184328	0.0162274	0.0523228	0.00419072	0.036274	0.0191096	0.0362521	0.0601604	0.0476475	0.0144747	0.0324118	0.0190843	0.00316665	0.0558273	0.0357072	0.104421	0.00079172	0.106221	0.0108998	0.0150223	0.00783892	0.0989302	0.90107	0.0989302	0.5972431
3924	-88.7878	-122.8027	34.01487	0.0231287	0.0152383	0.0121355	0.000378101	0.00159673	0.00712975	0.0387053	0.027196	0.0279276	0.207419	0.031576	0.0643914	0.068274	0.00909792	0.0677554	0.0794929	0.0212424	0.0473355	0.0305022	0.0460778	0.00414215	0.0260169	0.0356216	0.0389383	0.0142735	0.0107524	0.0128282	0.0568453	0.0660893	0.789832	0.891307	0.964738	1.03655	1.12195	1.26609	0.1705974	0.021178	0.0139531	0.011112	0.000346212	0.00146207	0.00652843	0.0354409	0.0249023	0.0255722	0.189926	0.0289129	0.0589606	0.0625157	0.00833061	0.0620409	0.0727885	0.0194508	0.0433432	0.0279297	0.0421916	0.0037928	0.0238226	0.0326173	0.0356543	0.0130697	0.00984554	0.0117463	0.052051	0.0605153	0.292128	0.707872	0.2921283	1.092108
3960	-90.4375	-124.2682	33.83067	0.020073	0.061351	0.00174061	0.00662119	0.0251914	0.0160678	0.0528665	0.10874	0.0305052	0.110557	0.0888836	0.00627353	0.015846	0.0881487	0.0544927	0.103977	0.0531484	0.0406283	0.0981667	0.0458316	0.0152913	0.0515743	0.0213916	0.0606035	0.00200774	0.0163763	0.00845425	0.0112529	0.0241026	0.773376	0.882202	0.961652	1.03988	1.13353	1.29303	0.1858216	0.0161857	0.04947	0.00140353	0.00533896	0.020313	0.0129562	0.0426286	0.0876816	0.0245977	0.0891472	0.0716708	0.00505862	0.0127773	0.0710782	0.0439399	0.0838413	0.0428559	0.0327604	0.0791562	0.036956	0.0123301	0.0415866	0.017249	0.0488673	0.00161893	0.0132049	0.00681704	0.00907375	0.019435	0.114733	0.885267	0.1147332	1.240165
3996	-91.32215	-124.4977	33.17555	0.0195495	0.047826	0.028777	0.022251	0.0107785	0.0109283	0.115468	0.145618	0.00216137	0.0324361	0.0421481	0.0350493	0.0544597	0.0186825	0.0985008	0.135153	0.114947	0.0838534	0.110941	0.0453874	0.0365135	0.031881	0.161054	0.027893	0.0144314	0.0447965	0.00154527	0.0170787	0.0801723	0.583623	0.769028	0.921332	1.08539	1.30034	1.71343	0.3893725	0.0122931	0.0300739	0.0180956	0.0139919	0.00677776	0.00687192	0.0726084	0.0915675	0.00135911	0.0203965	0.0265035	0.0220397	0.0342453	0.0117479	0.0619392	0.0849869	0.0722811	0.0527287	0.0697618	0.0285405	0.0229604	0.0200474	0.101274	0.0175396	0.00907473	0.0281689	0.000971694	0.0107394	0.0504139	0.444415	0.555585	0.4444145	1.590281
4032	-98.30767	-131.9876	33.67991	0.00210625	0.0280177	0.0205401	0.00446294	0.00654024	0.0144698	0.0142602	0.0108661	0.00870038	0.0179524	0.00801547	0.00906641	0.00516596	0.00543514	0.0794519	0.06179	0.0197389	0.0364021	0.089007	0.000582241	0.0334573	0.0231107	0.0252266	0.0141233	0.00659464	0.00859697	0.0517757	0.0133877	0.0126674	0.296516	0.552734	0.831132	1.20318	1.80919	3.3725	0.8790022	0.00333524	0.044366	0.0325254	0.00706708	0.0103565	0.022913	0.0225811	0.0172065	0.0137771	0.0284276	0.0126925	0.0143567	0.0081803	0.00860656	0.125812	0.0978447	0.0312565	0.0576428	0.140943	0.000921981	0.0529797	0.0365958	0.0399464	0.0223643	0.0104426	0.0136133	0.0819869	0.0211994	0.0200588	0.545996	0.454004	0.5459965	0.6315116
4068	-91.97293	-126.1918	34.21888	0.0200858	0.0216182	0.0307194	0.0259008	0.00300042	0.0105121	0.141557	0.0230611	0.0502178	0.0116911	0.0971	0.0103795	0.0221468	0.0102602	0.035252	0.109439	0.0210848	0.00617742	0.0842147	0.000472067	0.00757203	0.00495533	0.0116624	0.0597257	0.0353397	0.0131053	0.00897617	0.0021405	0.0657435	0.850648	0.924142	0.975688	1.02492	1.08208	1.17557	0.1169612	0.0212749	0.0228979	0.0325379	0.0274341	0.00317804	0.0111344	0.149937	0.0244263	0.0531906	0.0123832	0.102848	0.010994	0.0234578	0.0108675	0.0373389	0.115917	0.022333	0.00654311	0.0892	0.000500012	0.00802028	0.00524867	0.0123528	0.0632614	0.0374317	0.0138811	0.00950754	0.00226721	0.0696354	0.345134	0.654866	0.345134	0.9441108
4104	-85.44907	-118.9425	33.49345	0.00700776	0.0138053	0.0126996	0.000976115	0.0509585	0.00138842	0.0527746	0.0292769	0.000207867	0.0390124	0.0176425	0.00944339	0.00120358	0.0102767	0.0178682	0.142709	0.0982632	0.0664741	0.0424161	0.0393089	0.00177122	0.00088207	0.0092413	0.0185997	0.0395384	0.0079073	0.011161	0.0542839	0.0470408	0.276166	0.533897	0.822189	1.21627	1.87302	3.62101	0.9304117	0.00830167	0.0163543	0.0150444	0.00115634	0.0603675	0.00164478	0.0625189	0.0346826	0.000246248	0.0462156	0.0209	0.011187	0.00142581	0.0121742	0.0211674	0.169058	0.116407	0.0787479	0.0502478	0.0465669	0.00209826	0.00104494	0.0109476	0.0220339	0.0468387	0.0093673	0.0132218	0.0643069	0.0557264	0.31766	0.68234	0.3176601	0.8441387
4140	-88.20859	-122.0475	33.8389	0.0212636	0.0138003	0.0256609	0.0261503	0.00815053	0.0328831	0.0598554	0.020197	0.0124331	0.0397352	0.0344291	0.00968112	0.00157027	0.117186	0.0337278	0.231286	0.039872	0.0552419	0.0547453	0.02876	0.00235749	0.0332208	0.0594196	0.0896236	0.00612538	0.0798884	0.00854439	0.0161775	0.0604931	0.759833	0.874633	0.959071	1.04268	1.14334	1.31608	0.1985958	0.0173939	0.0112888	0.0209909	0.0213912	0.00666721	0.0268987	0.0489623	0.0165214	0.0101704	0.0325038	0.0281633	0.00791925	0.00128449	0.0958589	0.0275896	0.189194	0.0326157	0.0451884	0.0447822	0.023526	0.00192845	0.0271749	0.0486058	0.073313	0.00501062	0.0653496	0.0069894	0.0132334	0.049484	0.191108	0.808892	0.1911082	1.222479
4176	-96.16327	-128.8123	32.64902	0.00247219	0.00630078	0.00050721	0.00101495	0.00228014	0.00256793	0.00358675	0.00628754	0.000554344	0.00965518	0.00710978	0.0397029	0.0146849	0.011884	0.0146752	0.028145	0.00139276	0.0100308	0.00463414	0.0100741	0.00163729	0.00747692	0.0039905	0.018915	0.00419094	0.0132395	0.0109031	0.00169989	0.00518827	0.0906826	0.310157	0.694037	1.44084	3.22417	11.0275	1.735647	0.0100987	0.0257382	0.00207192	0.00414601	0.00931421	0.0104898	0.0146516	0.0256842	0.00226446	0.0394408	0.029043	0.162184	0.059987	0.0485452	0.0599474	0.114971	0.00568934	0.0409751	0.0189302	0.0411522	0.00668823	0.0305427	0.0163009	0.0772665	0.0171197	0.0540823	0.0445385	0.00694393	0.0211937	0.493229	0.506771	0.4932288	0.2448021
4212	-96.69286	-129.9857	33.29281	0.00198077	0.0193962	0.00821561	0.0253395	0.0439794	0.00276435	0.0791939	0.0235467	0.00767673	0.0103018	0.0462842	0.0235403	0.00570023	0.0394383	0.0220124	0.112158	0.0401675	0.0409912	0.0595071	0.0492548	0.0178622	0.0275158	0.00319996	0.0883655	0.00804212	0.00243881	0.0134349	0.0144484	0.0355437	0.216161	0.473772	0.792107	1.26246	2.11072	4.62617	1.107546	0.00227074	0.0222357	0.00941832	0.0290491	0.0504177	0.00316904	0.0907874	0.0269938	0.00880056	0.0118099	0.0530599	0.0269865	0.00653471	0.0452119	0.0252349	0.128577	0.0460477	0.046992	0.0682186	0.0564654	0.0204772	0.0315439	0.00366841	0.101302	0.00921944	0.00279583	0.0154017	0.0165636	0.0407471	0.328118	0.671882	0.3281177	0.8723005
4248	-94.61084	-128.1502	33.53937	0.000582859	0.0122978	0.000496448	0.0148648	0.0128653	0.0628774	0.116091	0.0537723	0.0830422	0.146539	0.03442	0.0724877	0.0354099	0.126708	0.125817	0.0983593	0.0569391	0.0256449	0.00825075	0.125178	0.00511411	0.0061051	0.0269392	0.0547882	0.151698	0.00498981	0.00144067	0.0492252	0.0301852	0.883255	0.941252	0.981289	1.01907	1.06241	1.13218	0.08976286	0.000377712	0.00796942	0.000321715	0.00963287	0.00833712	0.0407467	0.0752309	0.0348463	0.0538141	0.0949621	0.0223053	0.0469745	0.0229468	0.0821109	0.0815339	0.0637402	0.0368985	0.0166187	0.00534677	0.0811199	0.00331411	0.00395631	0.0174575	0.0355046	0.0983055	0.00323357	0.000933602	0.0318996	0.019561	0.175842	0.824158	0.175842	1.543129
4284	-91.11977	-125.0237	33.90396	0.0283465	0.00475956	0.00014909	0.0187501	0.0207398	0.00021574	0.0354449	0.0244038	0.0273956	0.0848658	0.024557	0.0463304	0.105569	0.0240795	0.0172136	0.104007	0.0380607	0.0054837	0.0486823	0.0115929	0.0301397	0.0602996	0.0966007	0.0593983	0.0265347	0.116539	0.0522847	0.0191045	0.0110061	0.731805	0.858747	0.953602	1.04866	1.16449	1.36648	0.2257721	0.0248098	0.00416572	0.000130488	0.0164107	0.0181521	0.000188822	0.0310225	0.021359	0.0239775	0.0742773	0.021493	0.0405499	0.0923974	0.0210751	0.0150658	0.0910304	0.033312	0.00479951	0.0426083	0.0101465	0.0263792	0.0527762	0.084548	0.0519873	0.023224	0.101998	0.0457612	0.0167208	0.00963285	0.357604	0.642396	0.3576039	1.142554
4320	-88.01559	-121.395	33.37937	0.0171962	0.00344822	0.0274407	0.00277003	0.0230688	0.00107602	0.0260229	0.0340349	0.00976642	0.0105974	0.0367241	0.0622017	0.0896495	0.165276	0.0672492	0.29833	0.0184446	0.037413	0.0372021	0.0280094	0.00868667	0.0435856	0.0257156	0.00422964	0.0357717	0.00891625	0.0579409	0.0973206	0.0266395	0.461746	0.686007	0.889073	1.12477	1.45771	2.16569	0.5587451	0.0131799	0.00264287	0.0210318	0.00212307	0.0176809	0.00082471	0.0199451	0.0260858	0.00748541	0.00812229	0.0281469	0.0476741	0.0687113	0.126675	0.0515427	0.228653	0.0141368	0.0286749	0.0285133	0.0214676	0.00665784	0.0334059	0.0197096	0.00324178	0.027417	0.0068338	0.0444084	0.0745907	0.0204176	0.297969	0.702031	0.2979692	1.304728
4356	-88.46408	-122.3614	33.89731	0.0303647	0.0971189	0.0102986	0.000552296	0.0400627	0.000248457	0.0229827	0.0552686	0.0367365	0.0352981	0.0119111	0.00497498	0.0136722	0.0352964	0.132204	0.142902	0.0137384	0.0243465	0.0731865	0.0469042	0.0311125	0.0358384	0.0661347	0.0123932	0.0264321	0.00376471	0.10107	0.0909517	0.11383	0.953025	0.976808	0.992706	1.00735	1.02374	1.04929	0.03479015	0.0231864	0.0741595	0.00786399	0.00042173	0.0305916	0.00018972	0.0175495	0.0422028	0.0280518	0.0269534	0.00909524	0.00379887	0.01044	0.0269522	0.10095	0.109119	0.0104905	0.0185909	0.0558848	0.0358158	0.0237573	0.027366	0.0505001	0.00946341	0.0201834	0.00287471	0.0771768	0.0694503	0.08692	0.427188	0.572812	0.427188	1.309595
4392	-95.32267	-128.7622	33.43955	0.0146691	0.01451	0.0061308	0.00538505	0.0014617	0.101678	0.0317815	0.224097	0.0807533	0.135958	0.0507387	0.0160846	0.0123057	0.135086	0.039085	0.101503	0.0446563	0.0212443	0.0268591	0.00429578	0.0194247	0.0625374	0.0565182	0.172893	0.0904622	0.0131215	0.102906	0.010803	0.0329246	0.906755	0.953384	0.985217	1.015	1.0489	1.10283	0.07077631	0.00900015	0.00890252	0.00376152	0.00330397	0.000896815	0.0623837	0.0194994	0.137494	0.0495457	0.0834163	0.0311304	0.00986862	0.00755012	0.082881	0.0239804	0.0622768	0.0273986	0.0130343	0.0164793	0.00263565	0.0119179	0.0383695	0.0346764	0.106078	0.0555026	0.00805063	0.0631376	0.0066281	0.0202007	0.389108	0.610892	0.3891081	1.629874
