Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
5508	-83.57441	-118.0167	34.44228	0.0122277	0.000186345	0.000884539	0.00203863	0.008262	0.0148643	0.0666377	0.0393559	0.0381613	0.0422059	0.013399	0.00170318	0.00469983	0.00868976	0.0312865	0.080177	0.00765558	0.00281485	0.0509215	0.00287347	0.00511595	0.0299642	0.051103	0.0624788	0.018619	0.0165843	0.0107901	0.0159016	0.0215826	0.866989	0.932758	0.978517	1.02195	1.07209	1.15342	0.1032028	0.0184936	0.000281836	0.00133781	0.0030833	0.0124958	0.0224813	0.100785	0.0595233	0.0577166	0.0638338	0.0202651	0.00257595	0.0071082	0.0131427	0.0473189	0.121263	0.0115786	0.00425729	0.0770155	0.00434594	0.00773755	0.0453189	0.0772901	0.0944953	0.02816	0.0250827	0.0163193	0.0240502	0.0326424	0.276858	0.723142	0.2768583	0.6611845
5544	-94.01908	-127.5416	33.5225	0.0010396	0.00635749	0.0642821	0.00196392	0.0359423	0.0322464	0.0728568	0.110081	0.040767	0.111935	0.0514264	0.00657487	0.132165	0.0141578	0.0219325	0.103612	0.0499007	0.0264679	0.015023	0.00160964	0.0994785	0.0585843	0.0630936	0.0795247	0.125119	0.0504904	0.0429676	0.0113676	0.101114	0.845279	0.921293	0.974749	1.02591	1.08543	1.18304	0.1215399	0.000678555	0.00414958	0.0419574	0.00128187	0.0234598	0.0210474	0.0475541	0.0718505	0.0266089	0.0730609	0.0335663	0.00429146	0.0862651	0.0092409	0.0143155	0.0676281	0.0325705	0.0172758	0.00980563	0.00105062	0.0649303	0.0382384	0.0411816	0.0519063	0.0816661	0.0329554	0.0280452	0.00741974	0.0659979	0.591064	0.408936	0.5910644	1.532081
5580	-93.42063	-126.9341	33.51351	0.0207621	0.0119785	0.0380794	0.00307296	0.00461371	0.00214307	0.0145212	0.0304246	0.00700067	0.0348724	0.0178231	0.0104976	0.0906247	0.0660981	0.00525	0.240838	0.076403	0.000859228	0.115228	0.0339796	0.0256025	0.0312044	0.0526613	0.0477189	0.00615119	0.0428017	0.0636521	0.0232417	0.0609247	0.451671	0.678666	0.886094	1.12855	1.47348	2.214	0.5746955	0.0176095	0.0101597	0.0322973	0.00260635	0.00391314	0.00181766	0.0123162	0.0258049	0.00593766	0.0295772	0.0151168	0.00890364	0.0768639	0.0560615	0.00445282	0.204268	0.0648017	0.000728759	0.0977311	0.02882	0.0217149	0.0264662	0.044665	0.0404731	0.00521717	0.0363025	0.0539869	0.0197126	0.0516737	0.134155	0.865845	0.1341551	1.179028
5616	-99.91527	-132.9652	33.04994	0.0125299	0.00616398	0.00404457	0.0212555	0.0147791	0.000717023	0.0669447	0.192123	0.0199573	0.14316	0.112499	0.0601484	0.0514138	0.104185	0.054579	0.0719607	0.051583	0.0104194	0.0558727	0.052016	0.0628426	0.0644017	0.112038	0.0275241	0.0101057	0.0562411	0.0460578	0.0721482	0.00992595	0.470003	0.691963	0.891474	1.12174	1.44516	2.12765	0.5459289	0.00799285	0.00393202	0.00258004	0.0135589	0.00942764	0.000457391	0.0427042	0.122556	0.0127308	0.0913219	0.0717632	0.0383688	0.032797	0.0664601	0.0348161	0.0459039	0.0329049	0.00664656	0.0356413	0.0331811	0.0400875	0.041082	0.0714694	0.0175577	0.00644647	0.0358763	0.0293804	0.0460235	0.00633179	0.276834	0.723166	0.2768341	1.567637
5652	-96.54298	-130.1028	33.55985	0.00128778	0.0053762	0.0085253	0.021381	0.0118571	0.044101	0.069433	0.0113669	0.0454879	0.00286381	0.0504276	0.0350784	0.00794422	0.0720965	0.0786763	0.054928	0.00279969	0.0294978	0.0828606	0.0152751	0.0417847	0.0276147	0.0290917	0.0245472	0.00539488	0.03669	0.00297279	0.087462	0.0179189	0.333504	0.58535	0.846132	1.18185	1.70838	2.99846	0.7940013	0.00139259	0.00581373	0.00921913	0.0231211	0.012822	0.0476901	0.0750837	0.012292	0.0491899	0.00309688	0.0545316	0.0379332	0.00859075	0.0779639	0.0850792	0.0593983	0.00302754	0.0318984	0.0896041	0.0165183	0.0451853	0.0298621	0.0314593	0.026545	0.00583394	0.039676	0.00321473	0.09458	0.0193772	0.492409	0.507591	0.4924093	0.9247412
5688	-87.98818	-121.7098	33.72163	0.059786	0.0932922	0.0405597	0.0102193	0.00535086	0.000154551	0.07739	0.111759	0.0161467	0.0182355	0.0645951	0.0141351	0.0134724	0.0276796	0.14088	0.13853	0.0298997	0.0111024	0.0264664	0.0591746	0.0272368	0.0283331	0.0393451	0.0133481	0.0465641	0.190037	0.019242	0.0145582	0.0580209	0.86822	0.933404	0.978729	1.02173	1.07135	1.15178	0.1021771	0.0428416	0.0668515	0.0290643	0.00732294	0.00383433	0.000110748	0.0554563	0.0800842	0.0115705	0.0130672	0.0462876	0.010129	0.00965407	0.0198347	0.100952	0.0992682	0.0214256	0.00795576	0.0189653	0.0424034	0.0195174	0.020303	0.028194	0.00956501	0.033367	0.136177	0.0137885	0.0104321	0.0415767	0.232694	0.767306	0.2326937	1.395514
5724	-90.7527	-124.753	34.00027	0.00824454	0.0319687	0.0118671	0.000526966	0.0233317	0.0407707	0.0691677	0.111805	0.0247021	0.00485603	0.0743187	0.0112982	0.0445452	0.0764753	0.0405672	0.0681424	0.0296668	0.0281754	0.00571047	0.0731782	0.0459982	0.0406006	0.0759032	0.00447155	0.0760982	0.0173109	0.0411119	0.0302341	0.0198881	0.821154	0.908374	0.970464	1.03044	1.10087	1.2178	0.1424773	0.00729002	0.0282675	0.0104932	0.000465956	0.0206305	0.0360504	0.0611597	0.0988606	0.0218422	0.00429382	0.0657144	0.0099901	0.039388	0.0676213	0.0358705	0.0602532	0.0262321	0.0249133	0.00504933	0.0647059	0.0406727	0.0359	0.0671154	0.00395385	0.0672879	0.0153067	0.0363521	0.0267337	0.0175855	0.30865	0.69135	0.3086495	1.130935
5760	-97.27234	-130.5145	33.24218	0.0170602	0.0489462	0.0336893	0.0222171	0.00220938	0.0041772	0.0818618	0.14142	0.0787869	0.00994962	0.0337423	0.0138093	0.297004	0.0995103	0.124724	0.0660185	0.0282756	0.103823	0.000199274	0.0647856	0.0139917	0.0157234	0.106894	0.00368736	0.06422	0.016627	0.0442962	0.0188564	0.0498222	0.65978	0.816433	0.938687	1.06532	1.22484	1.51566	0.3006877	0.0106206	0.0304709	0.0209729	0.013831	0.00137542	0.00260046	0.0509621	0.0880392	0.0490479	0.00619402	0.0210058	0.00859681	0.184896	0.0619489	0.0776455	0.041099	0.0176026	0.0646335	0.000124056	0.0403315	0.00871037	0.00978843	0.0665454	0.00229552	0.0399794	0.0103509	0.0275761	0.0117388	0.0310162	0.328166	0.671834	0.3281664	1.606327
5796	-91.6756	-125.6658	33.99018	0.0450485	0.0244924	0.0297686	0.00769484	0.0243169	0.0656514	0.0736198	0.127257	0.00531375	0.0183267	0.0479012	0.00450741	0.0637526	0.0571447	0.00635122	0.158092	0.0449543	0.0570693	0.0429589	0.0429233	0.00165714	0.0266657	0.115686	0.00832842	0.0144207	0.0256631	0.0170149	0.0430924	0.00814816	0.914575	0.957385	0.986505	1.01368	1.04451	1.0934	0.06456693	0.0372973	0.0202782	0.0246465	0.00637084	0.0201329	0.0543552	0.0609526	0.105361	0.00439945	0.0151734	0.0396592	0.00373185	0.0527832	0.0473122	0.00525841	0.13089	0.0372194	0.0472498	0.0355673	0.0355378	0.00137201	0.0220775	0.0957805	0.0068954	0.0119394	0.0212474	0.0140872	0.0356778	0.00674616	0.211756	0.788244	0.2117558	1.207822
5832	-91.20584	-124.6571	33.45125	0.0234976	0.00301327	0.0324651	0.0972242	0.000200817	0.00530354	0.0456487	0.0563492	0.00846351	0.102812	0.0455544	0.0626779	0.228918	0.141896	0.126547	0.194651	0.0155026	0.0333833	0.0264739	0.0333488	0.0399269	0.0318005	0.0799957	0.0578598	0.0888704	0.018456	0.0327533	0.00448494	0.0208068	0.974467	0.987465	0.996072	1.00394	1.01269	1.0262	0.01870154	0.0141647	0.00181644	0.0195704	0.0586081	0.000121056	0.00319705	0.0275177	0.0339681	0.00510192	0.0619768	0.0274609	0.0377831	0.137995	0.0855371	0.0762845	0.117338	0.00934519	0.0201239	0.0159589	0.0201031	0.0240685	0.0191698	0.0482225	0.0348787	0.0535723	0.0111256	0.0197441	0.00270359	0.0125426	0.222018	0.777982	0.222018	1.658886
5868	-89.95029	-124.2469	34.29658	0.000274306	0.00885308	0.00105637	0.0842245	4.28753e-06	0.0188527	0.0144947	0.0466333	0.0084917	0.0225453	0.0195044	0.0126247	0.108607	0.0340412	0.0319732	0.133338	0.00403829	0.04129	0.0141496	0.0185515	0.0445664	0.131814	0.04203	0.0272329	0.0348142	0.0245606	0.0174665	0.0198944	0.0144228	0.993864	0.997003	0.999064	1.00094	1.00301	1.00617	0.004450443	0.000279804	0.00903054	0.00107754	0.0859127	4.37348e-06	0.0192306	0.0147852	0.0475681	0.00866191	0.0229972	0.0198954	0.0128778	0.110784	0.0347235	0.0326141	0.13601	0.00411924	0.0421177	0.0144333	0.0189234	0.0454597	0.134456	0.0428725	0.0277787	0.0355121	0.0250529	0.0178166	0.0202932	0.0147119	0.228083	0.771917	0.2280825	0.9803492
5904	-90.37783	-123.9208	33.54297	0.00551613	0.0333853	0.00243676	0.00574655	0.000372985	0.0132443	0.0537123	0.0449603	0.0313659	0.0237046	0.0210518	0.00345143	0.211659	0.0198154	0.0410322	0.170169	0.0111756	0.0384038	0.00872028	0.0179668	0.0211181	0.161685	0.0914627	0.0389818	0.0611383	0.105982	0.0419266	0.00860186	0.00795179	0.571158	0.760973	0.91831	1.08896	1.31411	1.75083	0.4049828	0.00425385	0.0257456	0.00187915	0.00443154	0.000287633	0.0102136	0.0414211	0.0346718	0.0241883	0.0182801	0.0162344	0.00266162	0.163224	0.015281	0.0316426	0.131228	0.00861824	0.0296157	0.00672477	0.0138553	0.0162855	0.124686	0.0705329	0.0300614	0.0471477	0.0817299	0.0323323	0.00663346	0.00613214	0.296521	0.703479	0.2965213	1.296739
5940	-90.986	-124.879	33.89301	0.0637581	0.0284782	0.00250833	0.0150834	0.00599608	0.0129572	0.021417	0.036767	0.0152964	0.05787	0.0352206	0.0156911	0.0909206	0.0582534	0.0426712	0.258105	0.0145695	0.0464884	0.0455403	0.0142656	0.00876589	0.121078	0.132207	0.046185	0.0327905	0.0836068	0.00324275	0.023328	0.00243655	0.990537	0.995374	0.998554	1.00145	1.00465	1.00955	0.006874688	0.0477411	0.021324	0.0018782	0.0112942	0.00448978	0.00970215	0.0160367	0.0275306	0.0114537	0.0433322	0.0263727	0.0117493	0.06808	0.0436193	0.0319515	0.193265	0.0109094	0.0348098	0.0340999	0.0106819	0.00656376	0.090661	0.0989943	0.0345827	0.024553	0.0626035	0.00242812	0.0174676	0.00182445	0.398909	0.601091	0.3989091	1.335497
5976	-92.80578	-126.1167	33.31096	0.0104114	0.0152763	0.000598375	0.0252765	0.00195112	0.00400751	0.0200297	0.0722195	0.00497756	0.0450803	0.0271726	0.0122172	0.0941895	0.0615287	0.0371463	0.0874138	0.0375467	0.0294528	0.0355513	0.00733193	0.000589656	0.00714525	0.0517532	0.0325983	0.0517351	0.00159456	0.0234272	0.0115316	0.00743026	0.208293	0.465281	0.78765	1.2696	2.14924	4.80093	1.134358	0.0127406	0.0186938	0.00073224	0.0309312	0.00238762	0.00490404	0.0245106	0.0883761	0.00609111	0.0551654	0.0332515	0.0149504	0.115261	0.0752936	0.0454565	0.10697	0.0459464	0.0360418	0.0435046	0.00897219	0.00072157	0.00874375	0.0633311	0.039891	0.063309	0.00195128	0.0286682	0.0141114	0.00909251	0.111003	0.888997	0.1110028	0.8171841
6012	-97.33406	-129.3554	32.02134	0.0239073	0.0357607	0.0232078	0.00843221	0.0491607	0.0300834	0.262115	0.087056	0.0403701	0.153221	0.102474	0.0289655	0.103378	0.0872655	0.207906	0.101234	0.00793721	0.0113128	0.0369163	0.101926	0.111035	0.0475532	0.0849872	0.10467	0.0372347	0.105103	0.108329	0.0753775	0.0334851	0.41691	0.65267	0.875362	1.14238	1.53217	2.3986	0.6326015	0.0108158	0.0161783	0.0104993	0.00381478	0.0222406	0.0136099	0.118582	0.0393846	0.0182637	0.069318	0.04636	0.0131042	0.0467687	0.0394794	0.0940577	0.0457989	0.00359084	0.00511799	0.0167011	0.0461119	0.0502328	0.0215133	0.0384487	0.0473534	0.0168452	0.0475493	0.0490089	0.0341012	0.0151489	0.349386	0.650614	0.349386	2.210405
6048	-90.20092	-124.3294	34.12844	0.00807123	0.00879427	0.00333206	0.014241	0.00284392	0.0183937	0.0417246	0.108044	0.0141257	0.121792	0.0838998	0.0299573	0.11569	0.0209526	0.0682172	0.0344372	0.0324068	0.0126302	0.0190272	0.000879463	0.0100169	0.0164858	0.0261243	0.00956976	0.0431806	0.0244138	0.0498534	0.00242852	0.0085362	0.756496	0.872757	0.958429	1.04337	1.14579	1.32188	0.2017785	0.00849541	0.00925645	0.00350717	0.0149894	0.00299338	0.0193603	0.0439175	0.113722	0.0148681	0.128193	0.0883092	0.0315317	0.12177	0.0220538	0.0718024	0.036247	0.03411	0.013294	0.0200272	0.000925683	0.0105434	0.0173523	0.0274973	0.0100727	0.0454499	0.0256968	0.0524735	0.00255615	0.00898482	0.323067	0.676933	0.3230666	0.9500691
6084	-96.80693	-130.1251	33.31821	0.00961502	0.00284466	0.00750854	0.0500565	0.00429453	0.00724627	0.0778433	0.0457107	0.0167246	0.0149269	0.0121179	0.0132985	0.0235703	0.00898788	0.0368015	0.050769	0.00761515	0.00717655	0.0165694	0.0042592	0.0185668	0.0567899	0.0431023	0.00908147	0.0337649	0.0141742	0.0533777	0.0398874	0.000964343	0.186675	0.441069	0.774627	1.29094	2.26722	5.3569	1.213589	0.0139825	0.00413681	0.0109192	0.072794	0.00624527	0.0105378	0.113203	0.0664743	0.0243215	0.0217072	0.0176224	0.0193392	0.0342768	0.0130705	0.0535181	0.0738302	0.0110742	0.0104364	0.0240959	0.00619389	0.0270006	0.082586	0.062681	0.0132066	0.0491022	0.0206127	0.0776239	0.0580057	0.00140238	0.646167	0.353833	0.6461668	0.6876456
6120	-93.03815	-126.2846	33.24641	0.013508	0.00202887	0.0086906	0.0892548	0.0148179	0.00395489	0.0535539	0.268695	0.0047869	0.0431371	0.0573535	0.0569918	0.0510754	0.0481788	0.0235309	0.122292	0.00566309	0.0515317	0.0231748	0.117583	0.0296067	0.0114439	0.113324	0.135018	0.149628	0.0393057	0.0158917	0.00714605	0.00342114	0.613212	0.787802	0.928291	1.07725	1.26935	1.63076	0.3536133	0.00863355	0.00129675	0.00555456	0.0570468	0.00947077	0.00252775	0.0342287	0.171736	0.00305953	0.0275709	0.0366573	0.0364261	0.0326446	0.0307933	0.0150396	0.0781622	0.00361954	0.0329362	0.014812	0.0751525	0.018923	0.0073143	0.0724306	0.0862963	0.0956342	0.0251221	0.0101571	0.00456737	0.00218661	0.26115	0.73885	0.2611499	1.564588
6156	-91.19521	-124.6216	33.42639	0.00835322	0.0028877	0.00888269	0.00275048	0.00812046	0.0105581	0.0390633	0.0420567	0.0405766	0.014636	0.0257527	0.00868164	0.00113196	0.0263217	0.0342192	0.0972855	0.0109164	0.0162078	0.00376005	0.00159891	0.040785	0.0410805	0.0121639	9.8988e-05	0.0118911	0.0199383	0.0112726	0.0111886	0.00153439	0.201968	0.458336	0.783963	1.27557	2.1818	4.95129	1.156655	0.0150858	0.00521514	0.016042	0.00496732	0.0146654	0.0190678	0.0705477	0.0759539	0.0732807	0.0264324	0.0465089	0.0156789	0.00204431	0.0475365	0.0617993	0.175696	0.0197148	0.029271	0.00679059	0.00288761	0.0736571	0.0741907	0.0219679	0.000178771	0.0214751	0.0360083	0.0203582	0.0202064	0.00277109	0.379309	0.620691	0.3793085	0.5537144
6192	-93.18733	-127.2935	34.10618	0.0244856	0.0074668	0.00230983	6.46956e-05	0.0106298	0.000883829	0.103075	0.0651269	0.044671	0.0101257	0.0296064	0.0178752	0.0436062	0.0753825	0.0131141	0.344614	0.0670464	0.016232	0.0275552	0.0190582	0.0142802	0.00368469	0.000840146	0.00677233	0.0228476	0.0282038	0.0935834	0.0104028	0.0359355	0.963339	0.981949	0.994333	1.0057	1.01838	1.03806	0.02700629	0.0214884	0.00655282	0.00202709	5.67764e-05	0.00932868	0.000775642	0.090458	0.057155	0.039203	0.00888629	0.0259824	0.0156872	0.0382685	0.0661552	0.0115089	0.302431	0.0588395	0.0142451	0.0241823	0.0167253	0.0125322	0.00323366	0.000737306	0.00594335	0.0200509	0.0247515	0.0821282	0.00912945	0.0315367	0.0833374	0.916663	0.08333743	1.13948
6228	-96.78331	-129.0868	32.30353	0.0133211	0.0144514	0.0111975	0.00103846	0.0826188	0.0253905	0.275831	0.0792184	0.0498778	0.0102678	0.0534434	0.063097	0.108831	0.0827063	0.0289962	0.189827	0.0398602	0.0445565	0.00936483	0.14064	0.071692	0.0985829	0.00291392	0.0201358	0.302228	0.126734	0.0646932	0.0465307	0.0390901	0.484241	0.702107	0.895531	1.11666	1.42428	2.06509	0.5243503	0.00635206	0.00689102	0.00533943	0.000495182	0.039396	0.0121072	0.131527	0.0377746	0.0237838	0.00489611	0.025484	0.0300872	0.0518951	0.0394378	0.0138266	0.0905174	0.019007	0.0212463	0.00446553	0.0670628	0.0341857	0.0470083	0.00138948	0.00960158	0.144115	0.0604319	0.0308484	0.0221877	0.0186397	0.387094	0.612906	0.3870937	2.097135
6264	-90.06347	-123.6049	33.54141	0.000867933	0.117609	0.0113124	0.039825	0.0133752	0.0194159	0.128227	0.165315	0.00968874	0.0248771	0.0570969	0.0581463	0.113764	0.0435881	0.0285133	0.189404	0.00155646	0.0165309	0.0158704	0.0420419	0.0248267	0.048488	0.111074	0.00980513	0.0231695	0.0431169	0.0741625	0.0479692	0.0932584	0.936692	0.968607	0.990098	1.01	1.03241	1.06759	0.04728918	0.000551806	0.0747722	0.00719206	0.0253196	0.00850354	0.012344	0.0815227	0.105102	0.00615981	0.0158161	0.0363005	0.0369677	0.0723281	0.027712	0.0181279	0.120418	0.000989551	0.0105098	0.0100899	0.026729	0.0157841	0.0308272	0.0706173	0.00623381	0.0147305	0.0274124	0.0471503	0.0304974	0.0592909	0.59488	0.40512	0.59488	1.572895
6300	-90.37422	-124.2802	33.90593	0.0404054	0.0123821	0.00393388	0.00844099	0.0300559	0.00486752	0.0658783	0.0674884	0.0243932	0.0136133	0.0319678	0.00845635	0.0142204	0.0141581	0.0528289	0.0468062	0.0257435	0.00951611	0.0359415	0.0281393	0.0021888	0.00681522	0.0201895	0.0234703	0.00840166	0.0186028	0.040794	0.0582965	0.127017	0.489043	0.705495	0.896877	1.11498	1.41745	2.04481	0.5172148	0.0478163	0.0146531	0.00465541	0.00998919	0.0355686	0.0057603	0.0779614	0.0798667	0.0288672	0.0161102	0.0378312	0.0100074	0.0168286	0.0167549	0.0625184	0.0553912	0.0304652	0.0112615	0.0425336	0.0333005	0.00259025	0.00806522	0.0238925	0.0277751	0.00994265	0.0220148	0.0482762	0.068989	0.150313	0.444741	0.555259	0.4447413	0.8450126
6336	-90.3925	-124.0984	33.70593	0.00471532	0.00411233	0.00265473	0.015576	0.0160744	0.0247432	0.00295018	0.0826723	0.00881341	0.0608543	0.0177874	0.0403431	0.0253411	0.0314716	0.0647591	0.116562	0.012729	0.0418441	0.0493041	0.00740788	0.019533	0.00801021	0.187237	0.0713235	0.0397725	0.076006	0.00572451	0.0642572	0.0207499	0.540195	0.740567	0.910555	1.09823	1.35032	1.85118	0.4452843	0.00419763	0.00366084	0.00236327	0.0138659	0.0143096	0.0220267	0.00262628	0.0735957	0.00784579	0.0541732	0.0158345	0.0359139	0.0225589	0.0280164	0.0576493	0.103764	0.0113315	0.0372501	0.0438911	0.00659457	0.0173885	0.00713077	0.166681	0.063493	0.0354059	0.0676614	0.00509602	0.0572024	0.0184718	0.258889	0.741111	0.258889	1.123329
6372	-93.10529	-126.6124	33.50711	0.0181445	0.0750431	0.0260709	0.00664645	0.0109469	0.0593557	0.0464367	0.13288	0.0130719	0.060409	0.0760642	0.0432656	0.076113	0.0816766	0.0629247	0.186455	0.056311	0.0124294	0.00567673	0.0067018	0.0068895	0.0257578	0.0346301	0.0614169	0.0799185	0.00024128	0.0270815	0.00940868	0.0359467	0.583316	0.768831	0.921258	1.08547	1.30068	1.71434	0.3897533	0.0135618	0.0560896	0.0194863	0.00496777	0.00818207	0.0443644	0.0347083	0.0993187	0.00977034	0.0451516	0.0568528	0.0323381	0.0568893	0.0610477	0.0470319	0.139362	0.0420887	0.00929013	0.00424297	0.00500914	0.00514943	0.0192522	0.0258837	0.045905	0.0597337	0.00018034	0.0202416	0.00703235	0.0268677	0.192678	0.807322	0.1926781	1.337914
6408	-93.91603	-126.9365	33.02051	0.025597	0.0318039	0.0239487	0.00473248	0.00263769	0.0189655	0.0963235	0.0401654	0.0488248	0.149528	0.00476644	0.0625794	0.0735041	0.120235	0.0212025	0.288847	0.0136546	0.0882611	0.211202	0.0133931	0.01147	0.0572433	0.0669819	0.00381559	0.0993239	0.0916496	0.0717113	0.0125026	0.0817963	0.7629	0.876353	0.959659	1.04204	1.14109	1.31079	0.1956829	0.0139367	0.0173161	0.0130392	0.00257667	0.00143613	0.0103261	0.0524447	0.0218686	0.0265834	0.0814129	0.00259516	0.0340723	0.0400204	0.0654637	0.011544	0.157267	0.00743445	0.048055	0.114992	0.00729205	0.006245	0.0311669	0.0364693	0.00207745	0.0540783	0.0498999	0.0390442	0.0068072	0.0445352	0.33775	0.66225	0.3377504	1.836667
6444	-89.36768	-123.1739	33.8062	0.0149571	0.00601583	0.00538334	0.00674485	0.0199368	0.00359126	0.12049	0.150182	0.00164539	0.0343206	0.00638624	0.0028446	0.00846689	0.0225399	0.028808	0.0215584	0.0271672	0.0173728	0.100398	0.00252098	0.0345229	0.0224084	0.0309826	0.0120779	0.0174515	8.41485e-05	0.0334127	0.0755006	0.0295443	0.432059	0.664131	0.880129	1.1362	1.50573	2.3145	0.6067943	0.0174464	0.00701706	0.0062793	0.00786741	0.023255	0.00418896	0.140543	0.175177	0.00191924	0.0400327	0.00744911	0.00331803	0.00987606	0.0262913	0.0336026	0.0251464	0.0316887	0.0202642	0.117107	0.00294056	0.0402687	0.0261379	0.0361391	0.0140881	0.020356	9.81536e-05	0.0389737	0.0880663	0.0344615	0.394015	0.605985	0.3940148	0.8573148
6480	-91.75151	-125.0327	33.28116	0.0435993	0.00251425	0.0027927	0.0429774	0.0516229	0.01152	0.0901817	0.0548654	0.00136009	0.0554439	0.0442313	0.0775291	0.0299625	0.172345	0.0562226	0.166862	0.0690674	0.0704046	0.0984603	0.0141636	0.021764	0.0135777	0.0122265	0.0127839	0.27376	0.0138386	0.145583	0.0397862	0.0330249	0.871766	0.935261	0.979336	1.0211	1.06922	1.1471	0.09922999	0.0253121	0.00145968	0.00162134	0.024951	0.0299703	0.00668807	0.052356	0.0318528	0.000789617	0.0321886	0.025679	0.0450104	0.0173951	0.100057	0.0326407	0.0968734	0.0400979	0.0408742	0.0571622	0.00822283	0.0126353	0.00788268	0.00709823	0.00742185	0.158934	0.00803417	0.0845199	0.0230983	0.019173	0.175611	0.824389	0.175611	1.72247
6516	-89.06328	-122.9964	33.93309	0.0514791	0.0382978	0.0267288	0.002107	0.00543044	0.011347	0.0345871	0.167488	0.00708192	0.042205	0.0611262	0.00295893	0.0346423	0.0459185	0.0559385	0.129037	0.0120982	0.0521501	0.00399896	0.0175989	0.0561896	0.00161025	0.0538353	0.0205	0.0333028	0.0505812	0.029063	0.00912596	0.0523285	0.723316	0.853874	0.951911	1.05052	1.17113	1.38252	0.2342088	0.0464296	0.0345412	0.024107	0.00190033	0.00489778	0.010234	0.0311945	0.151059	0.00638727	0.0380652	0.0551305	0.00266869	0.0312443	0.0414144	0.0504516	0.11638	0.0109115	0.0470348	0.00360671	0.0158726	0.0506781	0.0014523	0.0485547	0.0184892	0.0300362	0.0456198	0.0262122	0.00823081	0.0471957	0.316211	0.683789	0.3162113	1.108756
6552	-85.16692	-119.1658	33.99892	0.0218099	0.0238359	0.00342493	0.00545921	0.0123063	0.0120902	0.0109902	0.0643032	0.00853114	0.042065	0.0142008	0.0439762	0.0365954	0.0388079	0.0642711	0.112995	0.00186182	0.0240173	0.00216562	0.0458414	0.0279419	0.00332684	0.0410925	0.000446716	0.0427374	0.0355049	0.0374859	0.00824416	0.0545842	0.553594	0.749469	0.913957	1.09414	1.33428	1.80638	0.4275673	0.025936	0.0283453	0.00407287	0.00649201	0.0146345	0.0143775	0.0130694	0.0764683	0.0101451	0.050023	0.0168874	0.0522958	0.0435186	0.0461497	0.0764302	0.134371	0.00221404	0.028561	0.00257532	0.0545138	0.0332281	0.00395623	0.0488665	0.000531227	0.0508227	0.0422219	0.0445776	0.00980383	0.0649107	0.194733	0.805267	0.1947334	0.8409124
6588	-87.36588	-120.8186	33.45273	0.0441841	0.0373598	0.00583245	0.0073731	0.0377926	0.00457498	0.0493868	0.128654	0.0186971	0.041358	0.0144653	0.0127414	0.16976	0.0450288	0.093304	0.175571	0.000865495	0.0183088	0.0428887	0.0708061	0.0225503	0.0314266	0.0671942	0.00897671	0.0336434	0.0143138	0.006676	0.0223746	0.0989596	0.529185	0.733166	0.907707	1.10168	1.36395	1.8897	0.460174	0.0333448	0.0281947	0.00440162	0.00556432	0.0285213	0.00345264	0.0372711	0.0970921	0.0141103	0.031212	0.0109167	0.00961563	0.128114	0.0339823	0.0704145	0.1325	0.000653171	0.0138173	0.0323671	0.0534358	0.0170182	0.0237169	0.05071	0.00677453	0.02539	0.0108023	0.00503823	0.0168857	0.0746826	0.125267	0.874733	0.1252669	1.325068
